"index","beta_0.1","beta_0.2","beta_0.3","beta_0.4","beta_0.5","beta_0.6","income_t.1","income_t.2","income_t.3","income_t.4","income_t.5","income_t.6","price","Y"
4134,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.75,5
4135,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.5,6
4135,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.6,6
4135,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,6
4135,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.45,6
4135,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,6
4135,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.75,6
4136,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.5,4
4136,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.58,4
4136,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,4
4136,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.19,4
4136,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,4
4136,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.72,4
4137,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.29,5
4137,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.5,5
4137,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,5
4137,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.3,5
4137,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,5
4137,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.72,5
4138,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.58,1
4138,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.58,1
4138,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,1
4138,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.33,1
4138,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.34,1
4138,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.72,1
4139,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.58,6
4139,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.58,6
4139,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,6
4139,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.29,6
4139,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,6
4139,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.69,6
4140,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.5,5
4140,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.5,5
4140,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,1.09,5
4140,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,5
4140,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.36,5
4140,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.93,5
4141,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.62,1
4141,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.29,1
4141,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,1.09,1
4141,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,1
4141,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.36,1
4141,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.94,1
4142,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.29,5
4142,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.5,5
4142,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,5
4142,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,5
4142,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.36,5
4142,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.69,5
4143,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.62,6
4143,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.39,6
4143,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,6
4143,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.45,6
4143,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,6
4143,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.75,6
4144,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.5,5
4144,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.39,5
4144,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,5
4144,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.19,5
4144,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,5
4144,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.72,5
4145,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.58,6
4145,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.58,6
4145,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,6
4145,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.45,6
4145,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,6
4145,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.72,6
4146,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.29,5
4146,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.5,5
4146,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,5
4146,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.33,5
4146,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,5
4146,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.72,5
4147,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.19,5
4147,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.5,5
4147,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,5
4147,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.29,5
4147,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,5
4147,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.69,5
4148,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.63,5
4148,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.59,5
4148,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,1.09,5
4148,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.57,5
4148,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.39,5
4148,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.94,5
4149,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.58,1
4149,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.59,1
4149,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,1.1,1
4149,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.57,1
4149,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.45,1
4149,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.93,1
4150,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.63,3
4150,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.61,3
4150,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,3
4150,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.57,3
4150,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.45,3
4150,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,1,3
4151,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.66,1
4151,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.59,1
4151,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,1
4151,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.57,1
4151,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,1
4151,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.93,1
4152,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.66,3
4152,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.59,3
4152,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,3
4152,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.57,3
4152,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,3
4152,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.93,3
4153,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.66,2
4153,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.59,2
4153,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,2
4153,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.57,2
4153,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.36,2
4153,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.93,2
4154,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.63,4
4154,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.67,4
4154,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,1.1,4
4154,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.57,4
4154,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.36,4
4154,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.93,4
4155,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.63,2
4155,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.72,2
4155,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,2
4155,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.57,2
4155,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.36,2
4155,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.42,2
4156,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.62,4
4156,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.29,4
4156,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,1.1,4
4156,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.58,4
4156,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,4
4156,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.95,4
4157,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.62,2
4157,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.81,2
4157,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,1.16,2
4157,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.57,2
4157,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,2
4157,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.95,2
4158,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.62,2
4158,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.61,2
4158,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,2
4158,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.49,2
4158,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,2
4158,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.75,2
4159,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.62,1
4159,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.61,1
4159,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,1
4159,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.47,1
4159,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,1
4159,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.75,1
4160,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.62,2
4160,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.61,2
4160,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,2
4160,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,2
4160,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,2
4160,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.75,2
4161,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.5,2
4161,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.58,2
4161,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,2
4161,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.19,2
4161,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,2
4161,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.72,2
4162,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.5,1
4162,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.58,1
4162,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,1
4162,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,1
4162,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,1
4162,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.72,1
4163,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.58,6
4163,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.45,6
4163,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,6
4163,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,6
4163,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,6
4163,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.72,6
4164,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.58,5
4164,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.25,5
4164,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,5
4164,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,5
4164,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.34,5
4164,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.72,5
4165,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.39,2
4165,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.58,2
4165,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,2
4165,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.29,2
4165,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,2
4165,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.69,2
4166,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.39,6
4166,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.58,6
4166,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,1,6
4166,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.29,6
4166,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,6
4166,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.69,6
4167,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.63,3
4167,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.67,3
4167,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.08,3
4167,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,3
4167,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.45,3
4167,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.93,3
4168,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.66,3
4168,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.67,3
4168,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.08,3
4168,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,3
4168,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.36,3
4168,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.93,3
4169,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.63,2
4169,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.67,2
4169,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.08,2
4169,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,2
4169,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,2
4169,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.93,2
4170,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.29,6
4170,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.67,6
4170,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.09,6
4170,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,6
4170,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.35,6
4170,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.93,6
4171,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.63,6
4171,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.67,6
4171,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.09,6
4171,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,6
4171,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.36,6
4171,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.93,6
4172,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.29,2
4172,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.5,2
4172,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,2
4172,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,2
4172,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.35,2
4172,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.69,2
4173,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,3
4173,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.5,3
4173,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,3
4173,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.49,3
4173,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,3
4173,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.75,3
4174,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,1
4174,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,1
4174,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,1
4174,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.49,1
4174,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,1
4174,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.75,1
4175,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.62,2
4175,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.61,2
4175,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,2
4175,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.45,2
4175,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,2
4175,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.75,2
4176,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.58,6
4176,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.58,6
4176,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,6
4176,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.45,6
4176,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,6
4176,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.75,6
4177,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.5,6
4177,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.58,6
4177,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,6
4177,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.45,6
4177,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,6
4177,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.72,6
4178,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.5,3
4178,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.58,3
4178,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,3
4178,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.45,3
4178,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.34,3
4178,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.72,3
4179,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.58,2
4179,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.25,2
4179,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,2
4179,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.25,2
4179,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,2
4179,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.72,2
4180,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.62,3
4180,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.61,3
4180,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,3
4180,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.49,3
4180,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,3
4180,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.75,3
4181,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.58,5
4181,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.58,5
4181,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,5
4181,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.29,5
4181,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.34,5
4181,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.69,5
4182,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.58,4
4182,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.58,4
4182,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,4
4182,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.29,4
4182,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,4
4182,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.69,4
4183,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.5,6
4183,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.61,6
4183,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,6
4183,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.45,6
4183,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,6
4183,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.75,6
4184,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.58,3
4184,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.25,3
4184,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,3
4184,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.29,3
4184,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,3
4184,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,3
4185,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.39,2
4185,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.58,2
4185,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,2
4185,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.29,2
4185,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,2
4185,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,2
4186,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.58,2
4186,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.19,2
4186,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,2
4186,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.29,2
4186,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,2
4186,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,2
4187,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.62,3
4187,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.61,3
4187,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,3
4187,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.49,3
4187,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.34,3
4187,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.75,3
4188,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.62,4
4188,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.61,4
4188,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,4
4188,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,4
4188,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.34,4
4188,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.75,4
4189,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.25,4
4189,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.61,4
4189,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,4
4189,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,4
4189,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.34,4
4189,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.75,4
4190,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.62,2
4190,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.61,2
4190,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,2
4190,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.49,2
4190,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,2
4190,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.75,2
4191,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.62,2
4191,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.61,2
4191,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,2
4191,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,2
4191,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,2
4191,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.75,2
4192,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.58,4
4192,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.58,4
4192,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,4
4192,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.29,4
4192,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,4
4192,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.72,4
4193,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.39,4
4193,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.58,4
